id,first_name,last_name,email,birth_year,country,gender,income
4368,Frank,Smith,frank.smith@yahoo.com,1964,France,Female,50301.8
3586,Hugo,Garcia,hugo.garcia..@yahoo.com,1986,fr,Male,25082.9
1095,Grace,Miller,grace.miller@gmail.com,1978,es,F,41897.64
4777,Frank,Miller,frank.miller@example.com,1994,es,M,41730.41
4653,Eva,Williams,eva.williams@example.com,1958,FR,,20611.26
1938,Hugo,Davis,hugo.davis..@yahoo.com,2014,de,Female,57308.16
3476,Grace,Garcia,grace.garcia@yahoo.com,,es,Male,14534.62
1808,Diana,Miller,diana.miller@yahoo.com,1971,Germany,M,31498.3
100,Frank,Johnson,frank.johnson@hotmail.com,,Spain,M,42809.64
3028,Frank,Smith,frank.smith@hotmail.com,1976,France,M,40748.84
1771,Eva,Davis,eva.davis@gmail.com,1956,ES,M,19974.82
1833,Frank,Johnson,frank.johnson@yahoo.com,1977,Germany,F,49424.78
2992,Grace,Johnson,grace.johnson@example.com,1949,Germany,,42972.37
352,Frank,Smith,frank.smith@hotmail.com,1969,FR,F,39031.77
4701,Bob,Smith,bob.smith@example.com,2012,Spain,Female,21005.4
1104,Diana,Jones,diana.jones..@hotmail.com,1956,Spain,M,32520.9
1375,Charlie,Williams,charlie.williams@example.com,1998,de,F,28813.99
1076,Charlie,Smith,charlie.smith@hotmail.com,1950,de,Male,27627.69
719,Alice,Johnson,alice.johnson@gmail.com,1963,ES,Male,36872.52
4696,Eva,Jones,eva.jones@hotmail.com,2004,es,M,34521.11
2838,Charlie,Miller,charlie.miller@hotmail.com,1980,FR,,29703.08
3400,Alice,Williams,alice.williams@example.com,,FR,M,42259.59
2406,Charlie,Smith,charlie.smith@gmail.com,1983,de,M,46066.21
309,Bob,Smith,bob.smith@hotmail.com,1974,France,,27196.56
4095,Frank,Smith,frank.smith@example.com,2023,France,F,39224.17
834,Frank,Smith,frank.smith@hotmail.com,1990,DE,,14090.92
367,Hugo,Miller,hugo.miller@hotmail.com,1972,DE,M,37290.54
2859,Eva,Johnson,eva.johnson@yahoo.com,1997,DE,Female,-2915.74
4476,Alice,Williams,alice.williams..@gmail.com,1959,de,F,23499.16
4779,Diana,Williams,diana.williams@hotmail.com,1944,Spain,F,29701.22
3929,Bob,Johnson,bob.johnson@example.com,2015,DE,,33275.83
3979,Eva,Jones,eva.jones@gmail.com,2012,de,Male,8419.2
950,Eva,Brown,eva.brown@example.com,1952,FR,,24056.55
1539,Grace,Johnson,grace.johnson@gmail.com,1979,es,,57201.12
3136,Diana,Johnson,diana.johnson@gmail.com,1986,Spain,M,10457.33
20,Eva,Brown,eva.brown@yahoo.com,1941,Spain,Female,38298.77
2513,Eva,Miller,eva.miller@hotmail.com,1960,ES,M,37771.53
3990,Diana,Jones,diana.jones@hotmail.com,1947,DE,,36600.9
669,Diana,Miller,diana.miller@gmail.com,1959,France,M,56417.82
219,Charlie,Garcia,charlie.garcia@gmail.com,1941,France,,47695.88
1593,Bob,Miller,bob.miller@yahoo.com,2018,de,Female,20837.14
439,Diana,Smith,diana.smith@gmail.com,,ES,M,33510.37
4270,Eva,Johnson,eva.johnson@hotmail.com,1965,Spain,M,16641.47
3834,Charlie,Smith,charlie.smith@hotmail.com,1978,fr,,-5711.09
3025,,,,1965,,,22685.5
3435,Charlie,Garcia,charlie.garcia@yahoo.com,1959,ES,,55609.95
4915,Frank,Jones,frank.jones@gmail.com,1990,Germany,M,42828.02
4302,Diana,Jones,diana.jones@hotmail.com,1962,FR,M,44471.55
4747,Hugo,Johnson,hugo.johnson@hotmail.com,1968,ES,F,25258.76
4933,Eva,Miller,eva.miller@hotmail.com,1984,es,Male,20397.68
2884,Bob,Miller,bob.miller@hotmail.com,,Spain,,20781.92
803,Alice,Jones,alice.jones@gmail.com,2011,Germany,Male,32114.74
3134,Diana,Williams,diana.williams@example.com,1994,ES,Female,17458.62
3922,Hugo,Jones,hugo.jones@yahoo.com,1954,FR,F,50191.5
3912,Charlie,Smith,charlie.smith@example.com,1967,FR,M,47352.51
3936,Bob,Jones,bob.jones@example.com,1968,ES,,47340.1
583,Hugo,Jones,hugo.jones@hotmail.com,2001,Germany,Female,50558.04
204,Hugo,Smith,hugo.smith@yahoo.com,1971,Spain,M,12483.31
4156,Alice,Davis,alice.davis@yahoo.com,1952,FR,Male,50988.42
3566,Eva,Miller,eva.miller@hotmail.com,1980,es,F,53731.75
945,Charlie,Davis,charlie.davis@yahoo.com,2025,France,M,31068.81
2345,Charlie,Williams,charlie.williams@example.com,,FR,,38472.64
2270,Grace,Garcia,grace.garcia..@hotmail.com,1954,es,,17646.98
24,Frank,Jones,frank.jones@yahoo.com,1972,ES,Female,15774.78
2216,Bob,Jones,bob.jones@example.com,2015,fr,Female,65154.81
965,Frank,Miller,frank.miller..@gmail.com,1991,France,Male,41731.95
4965,Charlie,Smith,charlie.smith@hotmail.com,1964,Germany,,34584.98
4885,Eva,Miller,eva.miller@example.com,1971,fr,,28903.39
1376,Grace,Brown,grace.brown@hotmail.com,,ES,F,21313.14
1527,Grace,Jones,grace.jones@yahoo.com,1978,es,M,25539.36
4678,Hugo,Smith,hugo.smith@example.com,1997,ES,F,48651.42
518,Eva,Brown,eva.brown@gmail.com,1971,fr,M,31641.13
1256,Hugo,Smith,hugo.smith@example.com,1959,fr,,45024.48
4350,Diana,Smith,diana.smith@hotmail.com,2023,fr,Female,29130.74
1963,Alice,Smith,alice.smith@yahoo.com,1961,Germany,Female,54526.0
1505,Grace,Miller,grace.miller@hotmail.com,1971,Germany,M,7216.34
1050,Grace,Jones,grace.jones..@example.com,2014,FR,Female,27724.28
4513,Bob,Miller,bob.miller@example.com,2025,France,F,16849.54
4272,Eva,Garcia,eva.garcia@example.com,,de,Male,50089.9
2861,Hugo,Williams,hugo.williams@example.com,1943,fr,Female,40547.14
2277,Frank,Garcia,frank.garcia@hotmail.com,2017,Spain,Male,45939.86
2084,Diana,Davis,diana.davis@yahoo.com,,es,F,25446.54
760,Grace,Jones,grace.jones@example.com,1950,fr,M,23934.04
2785,Alice,Johnson,alice.johnson@example.com,2014,fr,,27336.06
2241,Grace,Williams,grace.williams@yahoo.com,1987,es,M,44906.73
215,Eva,Jones,eva.jones@example.com,1995,DE,Female,48269.39
4422,Diana,Brown,diana.brown@yahoo.com,1952,es,M,38963.07
4822,Eva,Jones,eva.jones@example.com,2020,de,,29519.36
3775,Eva,Williams,eva.williams@gmail.com,1974,de,,35468.42
2828,Grace,Williams,grace.williams@gmail.com,1943,DE,,33741.27
197,Bob,Garcia,bob.garcia@yahoo.com,2001,fr,Male,58562.05
1127,Alice,Williams,alice.williams@hotmail.com,1996,fr,Female,15369.51
3611,Eva,Jones,eva.jones@example.com,1989,France,Female,21454.52
1306,Diana,Brown,diana.brown@hotmail.com,1971,Spain,F,43702.11
888,Charlie,Davis,charlie.davis@example.com,1961,de,,61018.6
1739,Frank,Davis,frank.davis@example.com,1952,FR,F,34429.2
2585,Hugo,Garcia,hugo.garcia@example.com,1960,es,Male,74034.87
569,Charlie,Garcia,charlie.garcia@gmail.com,2021,es,M,43505.98
1748,Bob,Williams,bob.williams@yahoo.com,2009,Spain,Female,8509.93
2324,Charlie,Williams,charlie.williams@yahoo.com,1948,ES,F,34635.71
140,Grace,Smith,grace.smith@gmail.com,1986,ES,,37191.62
2581,Alice,Miller,alice.miller@gmail.com,2012,France,Male,56771.63
3723,Eva,Garcia,eva.garcia@example.com,1990,DE,,22311.17
4113,Bob,Williams,bob.williams@yahoo.com,2016,de,Male,26031.81
464,Charlie,Jones,charlie.jones@example.com,1973,Germany,,46059.16
4682,Hugo,Smith,hugo.smith@hotmail.com,2021,fr,,28234.99
595,Grace,Brown,grace.brown@yahoo.com,1948,Germany,,10793.17
4148,Frank,Jones,frank.jones@hotmail.com,1977,DE,,13017.76
451,Alice,Johnson,alice.johnson@example.com,1958,DE,Female,2730.31
1724,Frank,Miller,frank.miller@yahoo.com,1949,es,Female,47932.21
4645,Alice,Johnson,alice.johnson@gmail.com,1964,Spain,,48745.66
4900,Bob,Davis,bob.davis@yahoo.com,2017,Germany,Male,25335.94
3998,Alice,Garcia,alice.garcia@example.com,1960,ES,F,10317.55
4287,Hugo,Smith,hugo.smith@yahoo.com,1990,DE,Female,30316.39
1889,Eva,Smith,eva.smith@hotmail.com,2011,Spain,Female,29203.4
4654,Eva,Williams,eva.williams@example.com,,Germany,,15326.18
452,Charlie,Davis,charlie.davis@hotmail.com,,Germany,M,41395.68
4114,Bob,Johnson,bob.johnson@example.com,1992,de,Female,35486.4
4672,Grace,Williams,grace.williams@example.com,1979,fr,Male,18659.94
2102,Alice,Brown,alice.brown@yahoo.com,1995,France,Male,37437.08
4778,Charlie,Williams,charlie.williams@gmail.com,,Germany,,16325.74
1000,Frank,Davis,frank.davis@hotmail.com,2018,DE,,36867.08
4848,Diana,Williams,diana.williams@hotmail.com,1986,fr,F,36916.17
2930,Frank,Williams,frank.williams@gmail.com,1986,Spain,Male,15026.82
193,Alice,Miller,alice.miller..@hotmail.com,2009,Spain,Female,53443.33
3907,Bob,Williams,bob.williams@hotmail.com,1945,FR,M,6308.46
4268,Grace,Garcia,grace.garcia@hotmail.com,1940,DE,Male,24630.14
2544,Alice,Jones,alice.jones@hotmail.com,1964,FR,F,35512.66
4319,Diana,Garcia,diana.garcia@gmail.com,1979,Spain,M,70003.58
4517,Diana,Jones,diana.jones@hotmail.com,1986,DE,Male,47516.13
2108,Charlie,Smith,charlie.smith..@yahoo.com,2017,Germany,Male,13708.11
2663,Charlie,Garcia,charlie.garcia@yahoo.com,1968,DE,F,42868.48
2064,Frank,Jones,frank.jones@gmail.com,1974,ES,Male,38669.68
2424,Bob,Smith,bob.smith@hotmail.com,1974,fr,Male,9884.03
3621,Charlie,Johnson,charlie.johnson@hotmail.com,1966,France,Female,51246.18
4281,Eva,Garcia,eva.garcia@hotmail.com,1980,Spain,F,33860.6
2535,Frank,Jones,frank.jones@yahoo.com,1991,es,Female,38245.25
2900,Diana,Smith,diana.smith@yahoo.com,2022,fr,Female,44286.93
3104,Frank,Johnson,frank.johnson@yahoo.com,1997,ES,M,8014.89
1873,Charlie,Smith,charlie.smith..@example.com,2010,France,F,21163.32
4577,Frank,Jones,frank.jones@gmail.com,1968,FR,F,21129.08
4693,Diana,Brown,diana.brown..@gmail.com,1985,es,F,65539.31
3544,Bob,Davis,bob.davis@hotmail.com,1988,ES,,59293.76
192,Eva,Johnson,eva.johnson@hotmail.com,1942,DE,M,16133.01
3163,Grace,Johnson,grace.johnson@yahoo.com,1948,es,Male,23842.22
1804,Bob,Brown,bob.brown@yahoo.com,1954,Germany,,40203.45
4090,Alice,Garcia,alice.garcia@example.com,,fr,,56758.84
2908,Diana,Davis,diana.davis@hotmail.com,1958,DE,F,37034.67
1282,Alice,Garcia,alice.garcia@yahoo.com,1957,fr,Male,33363.52
2616,Diana,Williams,diana.williams@gmail.com,,FR,M,12992.54
1715,Eva,Garcia,eva.garcia@hotmail.com,1977,DE,Female,36063.19
4295,Bob,Smith,bob.smith@example.com,2010,France,Male,43184.46
3806,Hugo,Jones,hugo.jones@example.com,1969,de,,16529.59
2881,Eva,Brown,eva.brown@example.com,,FR,Female,18810.87
4000,Grace,Smith,grace.smith@example.com,1993,DE,Female,29377.92
313,Frank,Williams,frank.williams@example.com,1972,ES,M,37000.06
4969,Eva,Jones,eva.jones@example.com,1997,FR,M,24368.89
167,Diana,Jones,diana.jones@hotmail.com,1971,FR,F,28791.0
3464,Grace,Johnson,grace.johnson@example.com,1984,fr,,35248.86
4322,Charlie,Jones,charlie.jones@gmail.com,1975,fr,Male,33481.42
1025,Diana,Miller,diana.miller@hotmail.com,1953,Spain,M,47891.03
2093,Alice,Garcia,alice.garcia@hotmail.com,2003,fr,M,14308.18
2245,Bob,Garcia,bob.garcia..@gmail.com,,France,F,39486.81
2342,Frank,Brown,frank.brown@hotmail.com,1999,Germany,Male,43306.2
2211,Frank,Smith,frank.smith@hotmail.com,2010,FR,,-9372.26
2081,Alice,Jones,alice.jones..@yahoo.com,,France,,45107.36
4227,Charlie,Garcia,charlie.garcia@yahoo.com,,fr,Male,46421.98
4315,Diana,Davis,diana.davis@example.com,1940,ES,,15028.58
4760,Alice,Brown,alice.brown@gmail.com,1940,de,M,50482.9
3514,Charlie,Jones,charlie.jones@hotmail.com,1949,fr,Male,16939.08
153,Frank,Brown,frank.brown@gmail.com,2016,de,Male,23805.03
3497,Frank,Jones,frank.jones..@yahoo.com,2021,es,Female,46348.57
4785,Diana,Williams,diana.williams@yahoo.com,2024,France,M,3087.85
2096,Eva,Davis,eva.davis@yahoo.com,1976,fr,F,44367.59
3797,Hugo,Jones,hugo.jones@yahoo.com,1974,ES,M,9819.97
1488,Bob,Garcia,bob.garcia@hotmail.com,1947,DE,,56980.88
1730,Grace,Garcia,grace.garcia@hotmail.com,2021,ES,M,33349.06
2989,Charlie,Brown,charlie.brown@yahoo.com,1994,fr,,17836.59
1362,Bob,Smith,bob.smith..@hotmail.com,1959,France,Male,29531.95
4921,Eva,Garcia,eva.garcia@example.com,1945,France,M,7009.74
3693,Hugo,Johnson,hugo.johnson@gmail.com,1951,Germany,M,23351.05
3482,Diana,Miller,diana.miller@yahoo.com,1985,es,Male,32216.34
32,Frank,Garcia,frank.garcia@hotmail.com,1981,Spain,,38730.4
938,Grace,Johnson,grace.johnson..@example.com,2003,es,Male,20425.76
2684,Charlie,Smith,charlie.smith@gmail.com,1971,fr,M,33154.55
753,Grace,Williams,grace.williams@gmail.com,1969,de,F,28890.41
1211,Charlie,Miller,charlie.miller@example.com,1986,France,F,22130.06
310,Grace,Garcia,grace.garcia@example.com,2019,ES,Male,5542.9
2556,Alice,Davis,alice.davis@hotmail.com,1959,ES,,23570.18
1554,Alice,Miller,alice.miller@hotmail.com,2005,Spain,F,-6395.88
3258,Alice,Smith,alice.smith@yahoo.com,2002,FR,M,46222.71
3165,Charlie,Davis,charlie.davis@gmail.com,1950,fr,F,47657.77
496,Eva,Davis,eva.davis@gmail.com,2024,Germany,Male,36645.03
206,Bob,Garcia,bob.garcia@hotmail.com,,France,F,13540.46
1136,Bob,Miller,bob.miller@gmail.com,2013,DE,F,37073.14
2788,Grace,Smith,grace.smith@example.com,,ES,Female,29698.52
3506,Diana,Brown,diana.brown@gmail.com,1941,Germany,Female,26698.29
3999,Frank,Johnson,frank.johnson@hotmail.com,1967,fr,Female,24043.27
306,Frank,Jones,frank.jones@example.com,2021,es,M,12784.63
3961,Eva,Davis,eva.davis@hotmail.com,1951,fr,F,10657.79
1913,Eva,Garcia,eva.garcia@yahoo.com,2018,es,Female,43092.37
1062,Grace,Smith,grace.smith@yahoo.com,2017,France,M,51789.25
844,Alice,Johnson,alice.johnson..@example.com,1968,ES,M,29037.24
3920,Diana,Smith,diana.smith@gmail.com,2007,ES,F,51030.14
2347,Eva,Johnson,eva.johnson@gmail.com,1958,FR,,26684.36
212,Frank,Garcia,frank.garcia..@example.com,1978,es,F,42500.01
1109,Charlie,Williams,charlie.williams@yahoo.com,1978,es,Male,51432.87
3879,Grace,Miller,grace.miller@hotmail.com,2016,fr,M,-10550.22
680,Grace,Davis,grace.davis@hotmail.com,1964,fr,F,64800.61
566,Eva,Williams,eva.williams..@yahoo.com,2003,es,Female,19845.07
1205,Frank,Miller,frank.miller@example.com,2002,France,Female,54131.71
4351,Bob,Williams,bob.williams@hotmail.com,1942,de,F,38821.15
681,Bob,Miller,bob.miller@gmail.com,1995,es,F,32941.97
181,Diana,Garcia,diana.garcia@example.com,2023,ES,Female,25816.75
2991,Diana,Smith,diana.smith@hotmail.com,1953,Germany,Female,18892.65
3410,Bob,Garcia,bob.garcia@hotmail.com,1956,France,Male,17084.25
2414,Alice,Miller,alice.miller@example.com,1983,DE,M,25930.28
4473,Eva,Garcia,eva.garcia@yahoo.com,1982,Spain,F,49711.12
279,Alice,Jones,alice.jones@yahoo.com,1999,FR,Male,31471.01
1193,Charlie,Smith,charlie.smith@example.com,2025,Germany,M,45541.31
1372,Charlie,Johnson,charlie.johnson@example.com,2020,Spain,Male,8916.55
433,Bob,Jones,bob.jones@hotmail.com,1947,es,,33034.93
290,Bob,Garcia,bob.garcia..@hotmail.com,2019,Germany,Female,44781.75
1028,Diana,Williams,diana.williams@example.com,1976,Spain,Male,38856.33
536,Grace,Williams,grace.williams@gmail.com,1982,de,Female,18713.47
4445,Diana,Garcia,diana.garcia@yahoo.com,1982,de,Male,25365.6
189,Eva,Johnson,eva.johnson@hotmail.com,1966,FR,,44271.74
4569,Diana,Williams,diana.williams@yahoo.com,2013,DE,M,10944.57
4089,Frank,Miller,frank.miller@example.com,1943,DE,M,14327.46
1262,Frank,Williams,frank.williams@example.com,2010,Germany,,28049.1
271,Eva,Williams,eva.williams@example.com,1989,DE,M,21969.97
5000,Frank,Miller,frank.miller@yahoo.com,2015,fr,Female,2573.91
4170,Alice,Jones,alice.jones@example.com,1950,Spain,M,10427.75
4790,Diana,Davis,diana.davis@hotmail.com,1978,Germany,Male,6645.73
3858,Eva,Davis,eva.davis@gmail.com,1994,es,M,47728.35
112,Frank,Smith,frank.smith@example.com,1947,ES,,53595.3
1171,Grace,Brown,grace.brown@example.com,1985,FR,Female,15092.06
3250,Hugo,Johnson,hugo.johnson@gmail.com,2002,France,F,24738.33
221,Eva,Williams,eva.williams@example.com,1993,Germany,Male,22031.79
1426,Charlie,Smith,charlie.smith@hotmail.com,1941,France,Female,20506.8
628,Diana,Williams,diana.williams@gmail.com,1997,de,,24329.88
4726,Charlie,Williams,charlie.williams@gmail.com,1950,es,Male,41463.2
3505,Grace,Jones,grace.jones@yahoo.com,1978,de,Male,38861.17
2521,Alice,Smith,alice.smith@yahoo.com,1959,fr,Male,34095.16
791,Bob,Garcia,bob.garcia..@example.com,2012,Germany,M,36998.18
2094,Eva,Williams,eva.williams@yahoo.com,2023,de,Male,37101.11
462,Frank,Davis,frank.davis@gmail.com,1997,fr,F,42833.33
4629,Bob,Johnson,bob.johnson@hotmail.com,1949,Germany,M,32744.92
552,Alice,Johnson,alice.johnson@gmail.com,,Spain,Male,40684.83
2025,Bob,Jones,bob.jones@yahoo.com,1975,fr,,40776.26
4929,Charlie,Johnson,charlie.johnson@example.com,1984,ES,F,47648.0
199,Diana,Williams,diana.williams@yahoo.com,1990,Germany,M,63281.7
2699,Hugo,Jones,hugo.jones@example.com,1959,FR,Male,24792.2
1785,Diana,Garcia,diana.garcia@yahoo.com,2015,es,M,16491.14
403,Eva,Williams,eva.williams@yahoo.com,1959,FR,,21202.03
3194,Charlie,Johnson,charlie.johnson@gmail.com,2022,Germany,Female,42308.3
2225,Alice,Brown,alice.brown@gmail.com,1988,Spain,Female,28861.93
4862,Hugo,Jones,hugo.jones..@example.com,1968,ES,F,31827.67
2119,Hugo,Johnson,hugo.johnson@gmail.com,2008,Germany,,20018.67
1790,Alice,Miller,alice.miller..@gmail.com,1945,ES,Female,22757.59
4842,Eva,Smith,eva.smith@hotmail.com,1972,de,Female,34432.68
651,Hugo,Brown,hugo.brown@gmail.com,1943,FR,,51277.97
709,Hugo,Miller,hugo.miller@example.com,1955,es,M,40183.97
2122,Grace,Johnson,grace.johnson@example.com,2017,de,Male,40032.6
4506,Grace,Garcia,grace.garcia@gmail.com,2017,de,,37136.28
1542,Hugo,Johnson,hugo.johnson@yahoo.com,,Spain,,22361.8
4164,Diana,Garcia,diana.garcia@hotmail.com,1983,Germany,F,55093.02
3086,Hugo,Brown,hugo.brown@yahoo.com,2002,France,,11777.91
4409,Charlie,Brown,charlie.brown@yahoo.com,1954,fr,M,10926.77
315,Diana,Brown,diana.brown@yahoo.com,1972,de,F,15766.25
1627,Diana,Davis,diana.davis@example.com,1942,de,Female,34363.46
4568,Charlie,Jones,charlie.jones@yahoo.com,1963,France,Female,52343.99
114,Eva,Brown,eva.brown@gmail.com,2002,fr,F,27737.43
961,Frank,Jones,frank.jones@yahoo.com,2022,DE,Female,17640.97
3040,Diana,Brown,diana.brown@example.com,,Spain,Male,22520.49
3211,Frank,Johnson,frank.johnson@example.com,,DE,,33647.02
1742,Frank,Johnson,frank.johnson@example.com,1956,DE,Female,32642.85
3470,Frank,Miller,frank.miller@gmail.com,2011,fr,M,19098.87
80,Alice,Garcia,alice.garcia@yahoo.com,,DE,F,31853.22
4225,Grace,Brown,grace.brown@hotmail.com,1982,DE,Female,29827.27
3340,Hugo,Williams,hugo.williams@gmail.com,1987,DE,Female,37294.65
1294,Eva,Miller,eva.miller@example.com,1947,FR,F,41412.7
3564,Frank,Johnson,frank.johnson@example.com,1983,DE,Male,58011.93
4622,Bob,Williams,bob.williams@hotmail.com,2007,DE,Female,30178.21
1946,Grace,Johnson,grace.johnson@yahoo.com,1971,fr,Female,47896.69
3380,Alice,Johnson,alice.johnson@gmail.com,1960,ES,Female,44458.88
3154,Frank,Davis,frank.davis..@gmail.com,1940,fr,M,32092.47
327,Grace,Johnson,grace.johnson@gmail.com,1998,fr,Female,35287.57
605,Charlie,Smith,charlie.smith..@example.com,1964,es,M,27407.97
4278,Grace,Garcia,grace.garcia@yahoo.com,2004,es,F,68407.54
3904,Alice,Williams,alice.williams@example.com,1989,Germany,M,27337.62
2689,Diana,Brown,diana.brown@hotmail.com,2016,Spain,Female,37133.83
1947,Hugo,Johnson,hugo.johnson@yahoo.com,1980,ES,F,45322.73
1421,Charlie,Williams,charlie.williams@yahoo.com,2024,fr,Male,41248.5
2987,Grace,Miller,grace.miller@hotmail.com,1946,ES,M,34917.17
2145,Eva,Brown,eva.brown@hotmail.com,1989,Spain,F,71328.27
4003,Alice,Garcia,alice.garcia@yahoo.com,1960,DE,M,17197.57
4259,Bob,Johnson,bob.johnson@gmail.com,1957,Spain,Male,29380.63
1834,Bob,Johnson,bob.johnson..@hotmail.com,1954,FR,,38163.31
1746,Bob,Garcia,bob.garcia..@example.com,,fr,,23934.57
790,Charlie,Davis,charlie.davis@example.com,2017,FR,Male,46519.84
3222,Diana,Johnson,diana.johnson@example.com,1997,DE,,48420.45
2118,Alice,Smith,alice.smith@example.com,1998,ES,,49214.09
1601,Eva,Williams,eva.williams@yahoo.com,1976,Germany,Female,2371.53
872,Diana,Williams,diana.williams@example.com,2006,ES,Male,16848.39
1819,Charlie,Johnson,charlie.johnson@gmail.com,,ES,F,6727.32
3264,Hugo,Williams,hugo.williams@yahoo.com,2015,DE,F,45902.16
3650,Hugo,Johnson,hugo.johnson@yahoo.com,1988,Germany,M,25273.77
74,Charlie,Smith,charlie.smith@example.com,1993,FR,Female,9010.41
1879,Eva,Williams,eva.williams@gmail.com,1999,Spain,M,35225.13
1520,Charlie,Garcia,charlie.garcia@yahoo.com,2011,France,,31262.52
1438,Charlie,Garcia,charlie.garcia..@gmail.com,1975,France,Male,-111.85
3146,Charlie,Smith,charlie.smith@yahoo.com,1946,es,Female,38867.04
93,Grace,Williams,grace.williams..@yahoo.com,1979,ES,Male,38443.21
4669,Grace,Johnson,grace.johnson@hotmail.com,1982,fr,,14247.2
3977,Bob,Johnson,bob.johnson@example.com,1955,FR,M,46343.05
3351,Eva,Davis,eva.davis..@example.com,1959,France,,38066.52
3014,Eva,Brown,eva.brown@hotmail.com,1954,es,M,46923.6
2322,Hugo,Davis,hugo.davis@yahoo.com,2025,fr,Female,14552.82
495,Eva,Smith,eva.smith@hotmail.com,1987,DE,Male,30619.88
3275,,,,,,,26476.14
2883,Grace,Miller,grace.miller@hotmail.com,1942,es,,41301.29
2017,Bob,Smith,bob.smith@hotmail.com,,Spain,F,25270.55
1165,Grace,Garcia,grace.garcia@gmail.com,1977,de,F,16608.19
2803,Frank,Williams,frank.williams..@gmail.com,1962,fr,M,17240.8
1271,Bob,Brown,bob.brown@example.com,2001,FR,F,8770.99
2750,Grace,Brown,grace.brown@hotmail.com,1950,fr,,-2669.52
3996,Charlie,Davis,charlie.davis..@gmail.com,2009,FR,Female,24095.83
2269,Bob,Miller,bob.miller@yahoo.com,1990,Spain,F,34017.65
4505,Eva,Smith,eva.smith@gmail.com,1967,fr,M,34645.9
619,Bob,Jones,bob.jones@example.com,1944,fr,F,47801.02
1965,Hugo,Garcia,hugo.garcia@example.com,1942,de,Female,13617.88
3490,Bob,Garcia,bob.garcia@yahoo.com,2021,DE,Female,8174.18
1722,Frank,Brown,frank.brown@example.com,1962,Germany,Male,17630.82
4772,Alice,Johnson,alice.johnson@example.com,,Spain,Female,31461.51
3274,Grace,Williams,grace.williams@gmail.com,1998,ES,Female,36090.84
2457,Hugo,Smith,hugo.smith..@gmail.com,1969,Germany,Female,43337.31
3560,Hugo,Davis,hugo.davis@yahoo.com,1971,fr,,24626.33
870,Charlie,Brown,charlie.brown@yahoo.com,1995,ES,,21996.0
2834,Charlie,Johnson,charlie.johnson@hotmail.com,1985,Germany,,22497.03
1043,Grace,Davis,grace.davis@gmail.com,1941,DE,M,32680.42
1457,Frank,Jones,frank.jones@gmail.com,2012,ES,Female,38932.36
357,Hugo,Williams,hugo.williams@example.com,1963,Germany,F,33866.29
1163,Grace,Davis,grace.davis@yahoo.com,1950,FR,,11740.76
4036,Hugo,Williams,hugo.williams@yahoo.com,2023,de,Male,41654.05
2278,Charlie,Miller,charlie.miller@gmail.com,2007,DE,Female,24365.5
3845,Bob,Miller,bob.miller@example.com,1956,Spain,M,40547.1
1768,Eva,Williams,eva.williams@hotmail.com,1956,France,Female,24225.86
1892,Grace,Jones,grace.jones@hotmail.com,,de,M,44178.17
4868,Hugo,Davis,hugo.davis..@gmail.com,1952,de,F,18365.9
4020,Bob,Davis,bob.davis@yahoo.com,2020,de,,34486.29
3801,Grace,Miller,grace.miller@gmail.com,1948,Spain,Male,1504.95
1346,Grace,Jones,grace.jones@example.com,1958,es,M,-1231.48
3795,Frank,Johnson,frank.johnson@yahoo.com,1940,Spain,M,32027.86
333,Frank,Jones,frank.jones@hotmail.com,1993,es,M,9475.27
4923,Charlie,Garcia,charlie.garcia@example.com,1996,Spain,F,44586.66
2857,Alice,Davis,alice.davis@gmail.com,1995,de,F,28071.81
1718,Alice,Garcia,alice.garcia@hotmail.com,1944,ES,M,25138.98
1259,Alice,Garcia,alice.garcia@gmail.com,2002,Germany,Male,36440.11
3830,Hugo,Miller,hugo.miller@hotmail.com,1952,es,F,20048.46
2299,Bob,Brown,bob.brown@gmail.com,2013,fr,Female,44740.25
1117,Alice,Brown,alice.brown@example.com,1981,Spain,Female,31551.57
3132,Diana,Davis,diana.davis@example.com,2024,FR,M,27536.37
3709,Diana,Williams,diana.williams@gmail.com,1991,de,M,12457.79
4280,Grace,Smith,grace.smith@yahoo.com,1961,ES,Female,29527.22
3022,Bob,Davis,bob.davis@hotmail.com,2010,Spain,M,16163.81
3412,Charlie,Smith,charlie.smith@example.com,1951,fr,M,45300.55
4980,Alice,Brown,alice.brown@example.com,1998,de,Male,35909.63
446,Bob,Smith,bob.smith@yahoo.com,1952,fr,F,34649.98
4657,Charlie,Smith,charlie.smith@hotmail.com,1980,es,Female,17630.82
1919,Charlie,Jones,charlie.jones..@gmail.com,1972,FR,Female,21935.31
453,Grace,Johnson,grace.johnson@gmail.com,1997,France,M,28583.12
3941,Hugo,Williams,hugo.williams@example.com,1994,es,Male,25681.41
4527,Bob,Jones,bob.jones@yahoo.com,1953,Germany,M,58468.31
4692,Hugo,Garcia,hugo.garcia@hotmail.com,2016,Spain,,40867.37
15,Hugo,Davis,hugo.davis@yahoo.com,1992,fr,Female,20132.48
4884,Bob,Smith,bob.smith@yahoo.com,1968,ES,Male,36768.39
946,Eva,Davis,eva.davis@yahoo.com,,FR,,10597.39
248,Eva,Smith,eva.smith@gmail.com,2019,ES,F,50825.07
4849,Grace,Garcia,grace.garcia@hotmail.com,2004,DE,F,33759.42
