id,first_name,last_name,email,birth_year,country,gender,income
1098,frank,johnson,frank.johnson@gmail.com,1990,FR,male,27609.57
3151,hugo,garcia,hugo.garcia@gmail.com,1979,FR,female,5616.84
2399,hugo,miller,hugo.miller@hotmail.com,2007,ES,male,54358.27
2815,hugo,williams,hugo.williams..@yahoo.com,1962,FRANCE,female,44640.61
1373,charlie,williams,charlie.williams@example.com,2013,FR,female,15225.1
4467,grace,miller,grace.miller@example.com,1952,GERMANY,female,975.54
502,hugo,williams,hugo.williams@gmail.com,2008,ES,male,-1908.41
3396,eva,smith,eva.smith@gmail.com,2025,FRANCE,female,31040.06
4719,grace,miller,grace.miller@hotmail.com,1975,FR,male,12121.88
106,diana,jones,diana.jones@hotmail.com,2004,ES,female,25550.89
3999,frank,johnson,frank.johnson@hotmail.com,1967,FR,female,24043.27
4566,eva,williams,eva.williams@gmail.com,2019,DE,male,32352.35
1590,bob,smith,bob.smith@example.com,1987,SPAIN,male,30128.34
3888,diana,garcia,diana.garcia@example.com,2021,GERMANY,male,29379.94
1837,hugo,jones,hugo.jones@hotmail.com,1974,DE,male,23082.45
1379,grace,miller,grace.miller@yahoo.com,2020,ES,female,22234.61
3177,hugo,davis,hugo.davis@hotmail.com,1998,DE,female,17778.66
719,alice,johnson,alice.johnson@gmail.com,1963,ES,male,36872.52
2685,hugo,miller,hugo.miller@yahoo.com,1983,SPAIN,female,32975.9
990,frank,miller,frank.miller@example.com,1979,FR,female,20508.67
4715,eva,garcia,eva.garcia@hotmail.com,2000,FRANCE,male,49667.43
4322,charlie,jones,charlie.jones@gmail.com,1975,FR,male,33481.42
2508,bob,smith,bob.smith@hotmail.com,1946,ES,male,26829.24
720,grace,johnson,grace.johnson@example.com,1967,FR,male,15304.18
3686,grace,smith,grace.smith..@gmail.com,1958,SPAIN,male,8809.11
1639,frank,johnson,frank.johnson@gmail.com,1989,GERMANY,male,28978.15
3340,hugo,williams,hugo.williams@gmail.com,1987,DE,female,37294.65
2250,charlie,jones,charlie.jones@hotmail.com,1987,FR,female,39539.52
538,frank,garcia,frank.garcia..@gmail.com,1968,DE,female,22478.97
2380,grace,williams,grace.williams@example.com,1978,FR,male,35972.21
4806,eva,garcia,eva.garcia@hotmail.com,1976,ES,male,52541.01
2142,eva,davis,eva.davis@example.com,1984,DE,female,34373.46
854,alice,smith,alice.smith@hotmail.com,1973,GERMANY,male,21970.25
3851,diana,jones,diana.jones@gmail.com,1992,DE,female,31620.21
1114,charlie,smith,charlie.smith@hotmail.com,1946,FR,male,23276.63
2385,bob,miller,bob.miller@gmail.com,1985,FRANCE,male,64156.3
2356,frank,williams,frank.williams@hotmail.com,2020,DE,female,29265.52
2390,grace,miller,grace.miller@example.com,1971,GERMANY,female,30217.63
2428,grace,johnson,grace.johnson@yahoo.com,1961,FR,male,54113.67
1765,alice,smith,alice.smith@yahoo.com,2007,ES,male,28122.38
2805,diana,garcia,diana.garcia@hotmail.com,1983,SPAIN,male,41334.99
1067,alice,brown,alice.brown@hotmail.com,1974,DE,female,22131.49
4326,hugo,jones,hugo.jones@hotmail.com,1943,FRANCE,male,38062.18
2287,diana,miller,diana.miller..@gmail.com,1969,DE,male,23271.86
1201,diana,davis,diana.davis@gmail.com,1993,DE,male,20785.15
4813,hugo,johnson,hugo.johnson@hotmail.com,1956,DE,male,14049.68
2496,grace,brown,grace.brown..@gmail.com,1981,FR,female,30753.42
3663,diana,jones,diana.jones@yahoo.com,1960,SPAIN,female,44382.24
1702,diana,davis,diana.davis@yahoo.com,1979,DE,female,32878.47
2051,bob,smith,bob.smith@example.com,1977,FR,female,28759.27
581,hugo,brown,hugo.brown@gmail.com,1969,DE,female,14247.89
812,frank,brown,frank.brown@example.com,1993,FR,male,11172.97
3341,hugo,miller,hugo.miller@yahoo.com,1969,DE,male,15023.39
747,diana,smith,diana.smith@yahoo.com,2008,DE,female,17756.74
2016,bob,williams,bob.williams@hotmail.com,1943,FR,male,62323.93
1232,diana,brown,diana.brown@example.com,1956,ES,female,32366.42
938,grace,johnson,grace.johnson..@example.com,2003,ES,male,20425.76
4103,charlie,miller,charlie.miller@hotmail.com,1998,FR,male,6480.18
1240,hugo,garcia,hugo.garcia..@example.com,1991,ES,male,27055.79
2085,frank,davis,frank.davis@example.com,1940,FR,male,28786.24
4959,diana,miller,diana.miller@gmail.com,1948,SPAIN,female,44914.48
4934,hugo,williams,hugo.williams..@hotmail.com,2018,ES,female,52256.16
2859,eva,johnson,eva.johnson@yahoo.com,1997,DE,female,-2915.74
2907,frank,davis,frank.davis@hotmail.com,2003,DE,female,60538.1
4546,hugo,jones,hugo.jones@hotmail.com,1945,FR,female,40302.87
3706,bob,smith,bob.smith@yahoo.com,1958,FRANCE,female,31135.1
1385,frank,brown,frank.brown..@hotmail.com,2012,DE,male,19820.35
4373,diana,smith,diana.smith@yahoo.com,1986,FRANCE,male,43092.26
3641,bob,johnson,bob.johnson@gmail.com,2016,ES,female,31701.84
3145,charlie,brown,charlie.brown@gmail.com,1941,GERMANY,female,27928.76
4032,alice,smith,alice.smith@example.com,1964,FRANCE,male,20014.6
3147,bob,williams,bob.williams@hotmail.com,2019,FRANCE,male,28395.43
3554,grace,miller,grace.miller@example.com,1975,SPAIN,female,44363.06
2775,hugo,miller,hugo.miller@gmail.com,1986,FRANCE,male,19358.53
646,bob,davis,bob.davis@gmail.com,2025,FR,female,52551.3
3320,bob,davis,bob.davis..@hotmail.com,1991,DE,male,60807.28
803,alice,jones,alice.jones@gmail.com,2011,GERMANY,male,32114.74
1419,diana,miller,diana.miller@gmail.com,1956,FR,female,44429.81
1660,eva,jones,eva.jones@hotmail.com,1981,FRANCE,male,18112.15
915,frank,jones,frank.jones@example.com,1947,FRANCE,male,2398.83
4592,diana,brown,diana.brown@hotmail.com,2018,FR,female,55313.22
1291,charlie,johnson,charlie.johnson..@gmail.com,2002,ES,male,40072.97
4548,grace,jones,grace.jones@example.com,2008,DE,male,61824.47
24,frank,jones,frank.jones@yahoo.com,1972,ES,female,15774.78
2010,diana,smith,diana.smith@example.com,1970,ES,female,26559.27
4371,hugo,jones,hugo.jones@hotmail.com,2017,DE,male,34370.68
3969,diana,miller,diana.miller@yahoo.com,1957,FR,female,18192.39
342,diana,jones,diana.jones..@yahoo.com,2000,ES,male,49085.3
3487,frank,davis,frank.davis@yahoo.com,1988,ES,male,47577.15
3077,alice,garcia,alice.garcia@example.com,2025,FRANCE,male,36757.44
4582,charlie,brown,charlie.brown@hotmail.com,1959,ES,female,-4119.32
4606,eva,brown,eva.brown@hotmail.com,1965,ES,female,20564.43
4874,hugo,miller,hugo.miller@gmail.com,1997,DE,male,23028.49
2656,charlie,smith,charlie.smith@hotmail.com,1956,ES,male,27463.16
4996,hugo,garcia,hugo.garcia@example.com,1975,FRANCE,female,23733.25
2850,frank,miller,frank.miller@gmail.com,1973,FR,male,24233.15
1092,hugo,johnson,hugo.johnson@gmail.com,1957,ES,male,17577.06
1088,diana,williams,diana.williams@yahoo.com,1943,ES,male,46046.57
895,eva,johnson,eva.johnson@hotmail.com,1985,DE,female,61437.65
554,charlie,miller,charlie.miller@gmail.com,1946,FR,male,20735.37
2926,diana,davis,diana.davis@gmail.com,1986,ES,male,40351.11
4829,charlie,johnson,charlie.johnson@gmail.com,2012,DE,male,23679.65
931,eva,davis,eva.davis@yahoo.com,1995,DE,female,25537.77
1847,charlie,jones,charlie.jones..@hotmail.com,1999,DE,female,36310.49
1946,grace,johnson,grace.johnson@yahoo.com,1971,FR,female,47896.69
4877,bob,miller,bob.miller@gmail.com,2004,FR,male,56743.58
4402,bob,brown,bob.brown..@yahoo.com,2002,ES,male,23791.58
3445,grace,smith,grace.smith@hotmail.com,1976,SPAIN,male,28573.33
3810,diana,garcia,diana.garcia@hotmail.com,1942,FR,female,35039.52
2277,frank,garcia,frank.garcia@hotmail.com,2017,SPAIN,male,45939.86
4239,charlie,brown,charlie.brown@gmail.com,1984,FRANCE,male,25487.61
2700,grace,johnson,grace.johnson@example.com,1960,DE,female,41562.03
1802,bob,johnson,bob.johnson@hotmail.com,1952,FR,female,33347.3
1022,hugo,smith,hugo.smith@yahoo.com,1986,FR,male,19078.84
3818,frank,brown,frank.brown..@hotmail.com,2000,FR,male,44939.61
2661,frank,smith,frank.smith@yahoo.com,1999,ES,male,26869.97
1371,bob,williams,bob.williams@hotmail.com,1963,FR,female,30339.46
2014,hugo,garcia,hugo.garcia..@yahoo.com,1959,ES,female,39351.11
3772,diana,smith,diana.smith@yahoo.com,1996,FR,male,28525.35
2082,alice,johnson,alice.johnson@example.com,1949,DE,male,37769.92
1259,alice,garcia,alice.garcia@gmail.com,2002,GERMANY,male,36440.11
2195,bob,miller,bob.miller@example.com,2012,ES,female,1330.25
1870,alice,miller,alice.miller@yahoo.com,1964,FR,female,28957.02
2108,charlie,smith,charlie.smith..@yahoo.com,2017,GERMANY,male,13708.11
1316,grace,davis,grace.davis@gmail.com,1998,FR,male,20829.22
1861,eva,garcia,eva.garcia@hotmail.com,2003,FRANCE,male,15618.32
1049,hugo,johnson,hugo.johnson..@gmail.com,1948,DE,male,49130.86
4492,frank,miller,frank.miller@hotmail.com,2021,GERMANY,female,27231.73
1582,charlie,jones,charlie.jones@yahoo.com,1984,ES,female,42671.62
3576,charlie,brown,charlie.brown@example.com,1973,SPAIN,female,5379.3
3642,frank,smith,frank.smith@hotmail.com,1998,GERMANY,male,32787.56
2985,diana,johnson,diana.johnson@yahoo.com,2025,DE,female,55738.61
3036,hugo,garcia,hugo.garcia@yahoo.com,1976,SPAIN,male,30301.6
3169,alice,johnson,alice.johnson..@hotmail.com,2002,FRANCE,male,70545.41
563,alice,smith,alice.smith@example.com,1949,DE,female,33334.35
4618,charlie,garcia,charlie.garcia@gmail.com,1964,SPAIN,male,39733.23
840,grace,davis,grace.davis@example.com,1969,ES,male,50795.24
1128,frank,davis,frank.davis@gmail.com,1966,ES,female,49552.62
589,alice,miller,alice.miller..@yahoo.com,1958,GERMANY,male,41690.24
3859,grace,williams,grace.williams@hotmail.com,1962,GERMANY,female,29003.27
1574,frank,johnson,frank.johnson@yahoo.com,1969,DE,female,2109.95
128,eva,williams,eva.williams@hotmail.com,1973,SPAIN,male,36821.11
3287,bob,williams,bob.williams@example.com,1979,DE,female,40085.84
696,charlie,jones,charlie.jones@example.com,1975,FR,male,9868.08
1966,charlie,johnson,charlie.johnson@yahoo.com,1980,FRANCE,male,26194.86
4268,grace,garcia,grace.garcia@hotmail.com,1940,DE,male,24630.14
3383,alice,garcia,alice.garcia@yahoo.com,1959,FR,male,67382.76
3913,frank,jones,frank.jones@hotmail.com,1950,SPAIN,male,35960.96
1550,diana,brown,diana.brown@hotmail.com,2021,DE,male,29053.15
1698,grace,jones,grace.jones@example.com,1945,DE,female,37548.78
1439,frank,brown,frank.brown@hotmail.com,1998,GERMANY,female,24174.8
4981,diana,smith,diana.smith@example.com,2010,ES,male,17965.92
582,alice,davis,alice.davis@hotmail.com,1956,GERMANY,male,41362.43
4562,charlie,smith,charlie.smith@example.com,1942,DE,female,30975.37
3580,frank,brown,frank.brown@example.com,1946,FR,male,50551.53
3827,bob,miller,bob.miller@yahoo.com,2005,ES,male,17254.19
3831,eva,garcia,eva.garcia@example.com,1995,ES,male,30563.62
3257,frank,johnson,frank.johnson@yahoo.com,1954,DE,male,6432.71
4241,frank,brown,frank.brown@gmail.com,1948,FRANCE,male,32804.85
2343,eva,davis,eva.davis@gmail.com,1978,ES,female,34301.61
3384,eva,johnson,eva.johnson@gmail.com,1968,ES,female,25873.18
3339,alice,miller,alice.miller@hotmail.com,2001,DE,female,33597.87
1348,grace,davis,grace.davis@example.com,1975,FR,male,21777.0
4127,eva,smith,eva.smith..@hotmail.com,1996,DE,male,62033.8
2696,alice,smith,alice.smith..@hotmail.com,1963,FR,male,22530.57
4511,charlie,johnson,charlie.johnson@example.com,1989,FR,female,40298.52
3543,hugo,jones,hugo.jones@example.com,2001,GERMANY,female,4062.26
2047,hugo,smith,hugo.smith@example.com,2017,DE,female,18057.95
4825,charlie,johnson,charlie.johnson..@yahoo.com,2017,SPAIN,male,61669.45
3332,hugo,brown,hugo.brown@hotmail.com,1947,DE,female,30011.33
1929,diana,johnson,diana.johnson@gmail.com,1965,FRANCE,male,51781.77
4538,charlie,miller,charlie.miller@yahoo.com,1996,FRANCE,female,15528.15
4784,eva,davis,eva.davis@gmail.com,2019,ES,male,45437.71
1034,alice,jones,alice.jones@hotmail.com,1989,FR,male,42302.37
4337,frank,johnson,frank.johnson@yahoo.com,2001,DE,female,34814.96
954,bob,brown,bob.brown@yahoo.com,1949,GERMANY,female,7808.34
1971,hugo,brown,hugo.brown@hotmail.com,1951,SPAIN,female,31017.58
4225,grace,brown,grace.brown@hotmail.com,1982,DE,female,29827.27
4956,alice,miller,alice.miller@gmail.com,1941,DE,male,20087.49
1068,diana,jones,diana.jones@gmail.com,1940,DE,female,50283.04
2727,grace,garcia,grace.garcia@yahoo.com,2018,DE,male,50448.43
1481,bob,jones,bob.jones@example.com,1994,ES,male,20885.3
1793,frank,jones,frank.jones@example.com,1990,FR,male,33400.26
404,eva,garcia,eva.garcia@yahoo.com,2004,FR,male,33363.25
4490,hugo,miller,hugo.miller..@hotmail.com,2022,DE,male,49647.98
461,bob,davis,bob.davis@yahoo.com,1940,SPAIN,female,19396.61
2811,charlie,garcia,charlie.garcia@hotmail.com,1995,GERMANY,male,23372.27
631,diana,williams,diana.williams@gmail.com,1985,ES,male,26764.99
1894,alice,davis,alice.davis@example.com,2021,FRANCE,female,16822.89
3757,charlie,brown,charlie.brown@gmail.com,1982,DE,female,31752.45
3873,frank,johnson,frank.johnson@example.com,1963,FR,female,18576.18
4884,bob,smith,bob.smith@yahoo.com,1968,ES,male,36768.39
4890,frank,brown,frank.brown@yahoo.com,1967,SPAIN,female,-742.12
3548,alice,johnson,alice.johnson@yahoo.com,1963,GERMANY,female,47506.81
3698,frank,brown,frank.brown@example.com,2020,GERMANY,female,23327.9
1178,alice,brown,alice.brown@gmail.com,1999,DE,female,28144.07
4882,grace,miller,grace.miller@hotmail.com,1942,FR,male,6212.32
1562,charlie,jones,charlie.jones@hotmail.com,1971,ES,male,13646.87
4105,bob,brown,bob.brown@yahoo.com,2010,DE,female,14980.28
4288,bob,miller,bob.miller@gmail.com,1960,ES,female,13033.99
514,bob,garcia,bob.garcia@gmail.com,1963,ES,female,24377.67
2547,grace,johnson,grace.johnson@hotmail.com,1984,ES,female,24465.91
2581,alice,miller,alice.miller@gmail.com,2012,FRANCE,male,56771.63
3092,bob,williams,bob.williams@example.com,1959,FR,male,30645.61
3135,alice,williams,alice.williams@example.com,1948,ES,male,34620.15
2695,charlie,williams,charlie.williams@example.com,1963,FRANCE,male,18423.89
692,bob,williams,bob.williams@example.com,1960,DE,male,6814.05
4013,charlie,williams,charlie.williams@yahoo.com,2013,FR,male,18758.76
79,frank,smith,frank.smith@yahoo.com,1957,SPAIN,male,21114.66
4900,bob,davis,bob.davis@yahoo.com,2017,GERMANY,male,25335.94
2953,frank,jones,frank.jones@example.com,2003,GERMANY,male,18692.07
4159,grace,williams,grace.williams@example.com,1942,SPAIN,male,25768.11
944,charlie,davis,charlie.davis@example.com,1956,DE,female,11656.57
4330,grace,davis,grace.davis@example.com,1988,GERMANY,male,42396.05
1134,eva,miller,eva.miller..@hotmail.com,1949,ES,female,18604.45
3742,frank,brown,frank.brown@hotmail.com,1958,DE,male,8423.83
1115,eva,jones,eva.jones@hotmail.com,1990,FRANCE,female,19616.25
3670,charlie,smith,charlie.smith@hotmail.com,1963,DE,female,30431.63
419,hugo,johnson,hugo.johnson@hotmail.com,1997,DE,female,11967.76
3607,alice,smith,alice.smith@hotmail.com,2015,FR,female,38061.18
4839,charlie,brown,charlie.brown@example.com,2011,ES,female,58779.1
1265,frank,williams,frank.williams@gmail.com,1952,GERMANY,male,54221.68
1023,hugo,williams,hugo.williams@example.com,1940,SPAIN,male,35600.23
474,grace,jones,grace.jones..@gmail.com,1961,FRANCE,male,11857.85
2539,grace,davis,grace.davis@hotmail.com,1964,ES,female,28126.7
2951,alice,williams,alice.williams@example.com,2008,DE,male,21702.34
3,hugo,brown,hugo.brown@hotmail.com,1954,GERMANY,female,17285.49
2258,bob,williams,bob.williams@example.com,2009,ES,male,13199.29
3671,frank,williams,frank.williams@yahoo.com,1952,ES,male,27223.54
2609,eva,miller,eva.miller..@yahoo.com,1953,GERMANY,female,42290.6
4567,frank,davis,frank.davis@yahoo.com,1941,FR,female,34218.46
4588,bob,brown,bob.brown..@gmail.com,1973,SPAIN,male,29237.99
4369,bob,miller,bob.miller@hotmail.com,1966,GERMANY,male,50198.57
932,hugo,smith,hugo.smith@hotmail.com,1946,SPAIN,male,49679.76
3175,frank,brown,frank.brown@example.com,1967,FR,female,-6529.68
2275,diana,davis,diana.davis@example.com,1958,DE,female,10921.21
2136,hugo,jones,hugo.jones@gmail.com,1989,FRANCE,female,41739.45
460,bob,williams,bob.williams@gmail.com,1951,FRANCE,female,38697.86
1459,grace,garcia,grace.garcia..@yahoo.com,1956,FR,male,28017.46
1651,diana,williams,diana.williams@gmail.com,1950,DE,female,37629.13
4842,eva,smith,eva.smith@hotmail.com,1972,DE,female,34432.68
2251,hugo,johnson,hugo.johnson@yahoo.com,1976,GERMANY,male,17668.86
3245,charlie,jones,charlie.jones@hotmail.com,2012,ES,female,7818.34
3496,eva,garcia,eva.garcia..@gmail.com,1975,DE,male,12792.61
776,eva,williams,eva.williams@example.com,2020,FR,male,27794.62
4184,grace,johnson,grace.johnson@hotmail.com,1950,GERMANY,male,38357.06
4196,eva,brown,eva.brown@gmail.com,1956,FR,male,12350.33
3649,charlie,jones,charlie.jones..@yahoo.com,1976,ES,male,51732.3
1076,charlie,smith,charlie.smith@hotmail.com,1950,DE,male,27627.69
1482,grace,johnson,grace.johnson@hotmail.com,1986,FRANCE,female,27940.34
1617,frank,davis,frank.davis@hotmail.com,1998,ES,female,17459.07
2941,alice,johnson,alice.johnson@yahoo.com,2016,FRANCE,male,58504.03
4863,eva,davis,eva.davis@gmail.com,1978,FRANCE,male,41301.26
3860,grace,davis,grace.davis@gmail.com,1971,DE,female,24628.81
3442,eva,davis,eva.davis..@example.com,1993,DE,male,34803.25
1457,frank,jones,frank.jones@gmail.com,2012,ES,female,38932.36
149,frank,brown,frank.brown@example.com,2018,GERMANY,female,23158.19
4019,diana,davis,diana.davis@hotmail.com,2025,DE,female,28330.22
2626,hugo,garcia,hugo.garcia@example.com,1952,ES,female,17720.92
2300,charlie,smith,charlie.smith@yahoo.com,1978,ES,female,8998.94
898,bob,brown,bob.brown@yahoo.com,2017,GERMANY,female,17813.96
1770,grace,miller,grace.miller@gmail.com,1961,FRANCE,female,43142.54
2477,hugo,brown,hugo.brown@example.com,2004,GERMANY,female,55100.46
3513,eva,jones,eva.jones..@hotmail.com,2016,SPAIN,male,18404.55
3953,hugo,williams,hugo.williams@gmail.com,1986,DE,female,52046.76
1919,charlie,jones,charlie.jones..@gmail.com,1972,FR,female,21935.31
2541,diana,johnson,diana.johnson@yahoo.com,1947,DE,female,33279.89
974,grace,smith,grace.smith@example.com,1961,ES,male,35937.3
3438,bob,smith,bob.smith@hotmail.com,2024,GERMANY,male,16568.58
171,charlie,smith,charlie.smith@example.com,1967,FR,female,28248.51
2610,eva,davis,eva.davis@hotmail.com,2010,GERMANY,male,36358.34
969,alice,johnson,alice.johnson@gmail.com,1995,ES,male,9756.36
1438,charlie,garcia,charlie.garcia..@gmail.com,1975,FRANCE,male,-111.85
1337,hugo,williams,hugo.williams@gmail.com,1994,GERMANY,male,37593.61
39,alice,davis,alice.davis@gmail.com,1986,ES,male,31430.16
147,diana,jones,diana.jones@yahoo.com,1966,FRANCE,male,18450.06
982,bob,miller,bob.miller@gmail.com,2001,DE,female,35272.2
2994,frank,williams,frank.williams@gmail.com,1955,ES,male,34476.78
1205,frank,miller,frank.miller@example.com,2002,FRANCE,female,54131.71
4489,grace,jones,grace.jones@yahoo.com,1955,FR,male,32901.73
2718,grace,williams,grace.williams@hotmail.com,1977,FR,male,16425.78
4892,alice,jones,alice.jones@gmail.com,1995,DE,male,39249.96
3629,grace,brown,grace.brown@gmail.com,1954,DE,male,44507.67
1404,grace,davis,grace.davis@yahoo.com,2015,ES,female,34494.72
4291,charlie,davis,charlie.davis@gmail.com,1958,ES,female,18264.69
777,diana,miller,diana.miller@example.com,2008,FR,female,42611.02
4163,diana,davis,diana.davis@example.com,1947,GERMANY,female,-5256.84
3450,hugo,miller,hugo.miller@yahoo.com,1960,SPAIN,female,29394.99
2570,bob,smith,bob.smith@hotmail.com,1944,FRANCE,female,30934.97
1740,charlie,johnson,charlie.johnson@example.com,1985,FR,female,18352.51
1276,grace,davis,grace.davis@example.com,1984,DE,male,28622.33
4040,frank,williams,frank.williams@example.com,2020,ES,female,21753.16
221,eva,williams,eva.williams@example.com,1993,GERMANY,male,22031.79
943,eva,davis,eva.davis@yahoo.com,1996,ES,male,58805.51
3736,bob,garcia,bob.garcia@gmail.com,2011,DE,male,46477.27
591,bob,smith,bob.smith@yahoo.com,1951,ES,female,23731.36
1281,alice,smith,alice.smith@hotmail.com,1958,DE,female,57832.55
1487,alice,johnson,alice.johnson@example.com,2022,FR,female,16788.69
3252,bob,garcia,bob.garcia@hotmail.com,1943,ES,male,40732.4
4212,frank,johnson,frank.johnson@yahoo.com,2023,FR,male,18677.01
1171,grace,brown,grace.brown@example.com,1985,FR,female,15092.06
4279,bob,garcia,bob.garcia@gmail.com,1956,FR,male,56263.89
3497,frank,jones,frank.jones..@yahoo.com,2021,ES,female,46348.57
96,frank,williams,frank.williams@yahoo.com,2021,FR,female,22035.44
3590,bob,miller,bob.miller@gmail.com,2013,GERMANY,female,20525.23
1399,alice,miller,alice.miller@example.com,1977,FR,female,29665.5
4933,eva,miller,eva.miller@hotmail.com,1984,ES,male,20397.68
2003,grace,miller,grace.miller@example.com,2002,FR,male,26615.15
340,frank,jones,frank.jones@yahoo.com,2003,GERMANY,female,32997.16
604,grace,williams,grace.williams@gmail.com,1951,ES,female,45880.93
3388,charlie,garcia,charlie.garcia@example.com,2010,GERMANY,male,7401.99
2873,grace,williams,grace.williams@gmail.com,1943,ES,male,39564.09
2631,bob,miller,bob.miller..@example.com,2021,ES,male,49361.38
4604,grace,johnson,grace.johnson@example.com,2004,FR,female,20352.25
4357,alice,smith,alice.smith@gmail.com,2015,FRANCE,male,41535.47
2575,alice,miller,alice.miller@yahoo.com,1941,DE,male,35405.9
4202,grace,williams,grace.williams@hotmail.com,1952,GERMANY,female,21524.09
2173,alice,williams,alice.williams@gmail.com,1972,FR,female,39891.77
4028,hugo,williams,hugo.williams@gmail.com,1993,GERMANY,male,26775.68
4304,eva,garcia,eva.garcia@yahoo.com,1954,ES,female,44404.58
3784,diana,miller,diana.miller@hotmail.com,1975,FRANCE,female,32064.93
910,hugo,jones,hugo.jones@gmail.com,2000,FR,female,29462.62
906,charlie,miller,charlie.miller@hotmail.com,1995,ES,female,34696.98
1224,eva,williams,eva.williams@example.com,2014,SPAIN,male,26765.86
4155,eva,williams,eva.williams..@hotmail.com,1985,FR,female,26996.98
318,bob,jones,bob.jones@example.com,1987,DE,female,26451.67
2134,hugo,miller,hugo.miller@yahoo.com,1995,FR,female,30290.72
2739,frank,brown,frank.brown@hotmail.com,1975,SPAIN,female,39131.03
2200,grace,williams,grace.williams@example.com,1943,FR,male,20194.81
2427,bob,williams,bob.williams@yahoo.com,1947,FR,male,30470.94
6,frank,williams,frank.williams@gmail.com,1960,GERMANY,female,18228.57
2562,charlie,jones,charlie.jones@example.com,1971,FR,female,22347.59
4559,diana,davis,diana.davis@example.com,1988,DE,male,56632.36
3431,hugo,williams,hugo.williams@yahoo.com,1985,SPAIN,female,38646.77
1888,grace,garcia,grace.garcia@hotmail.com,2020,FRANCE,female,41457.91
4391,charlie,williams,charlie.williams@yahoo.com,1950,DE,male,9538.41
3732,diana,miller,diana.miller@gmail.com,1946,FRANCE,female,27182.11
4398,bob,garcia,bob.garcia..@example.com,1991,FRANCE,male,16014.43
2579,diana,williams,diana.williams@hotmail.com,1995,DE,female,22291.49
458,alice,johnson,alice.johnson@example.com,1962,FR,female,38753.16
1304,charlie,jones,charlie.jones@hotmail.com,1994,FRANCE,female,-5854.57
4809,bob,davis,bob.davis@yahoo.com,1971,FR,female,48557.71
4801,eva,miller,eva.miller..@example.com,1969,SPAIN,male,56473.71
3052,frank,jones,frank.jones@yahoo.com,1963,FR,male,3803.0
3158,bob,brown,bob.brown@gmail.com,1943,DE,male,26127.37
3070,eva,miller,eva.miller@gmail.com,1961,FRANCE,female,58481.02
142,diana,johnson,diana.johnson@yahoo.com,1942,GERMANY,male,20253.52
1774,alice,smith,alice.smith@yahoo.com,1961,ES,male,-7470.92
398,diana,jones,diana.jones@example.com,1999,DE,female,32556.96
2494,diana,miller,diana.miller@example.com,1951,SPAIN,female,36803.78
2749,eva,garcia,eva.garcia@example.com,1971,FRANCE,male,10039.42
4084,hugo,miller,hugo.miller@example.com,2016,FR,male,-7392.16
2373,diana,garcia,diana.garcia..@example.com,2003,FRANCE,female,30131.75
4481,frank,garcia,frank.garcia@hotmail.com,1941,FR,male,23463.15
2767,diana,brown,diana.brown@example.com,1971,DE,female,7026.97
166,grace,miller,grace.miller@gmail.com,1952,DE,female,3356.3
4841,frank,williams,frank.williams@example.com,1986,GERMANY,male,26617.6
2236,hugo,miller,hugo.miller@gmail.com,1948,GERMANY,female,14782.8
4286,frank,williams,frank.williams@yahoo.com,1995,FR,male,10176.66
14,grace,brown,grace.brown..@gmail.com,1961,FR,female,45458.71
89,hugo,brown,hugo.brown@gmail.com,2011,FRANCE,male,18862.74
1445,hugo,williams,hugo.williams@yahoo.com,2008,SPAIN,male,49667.51
4930,diana,miller,diana.miller@example.com,2021,SPAIN,female,21244.17
3747,bob,garcia,bob.garcia@gmail.com,2008,ES,male,29634.02
3371,bob,garcia,bob.garcia@yahoo.com,2015,GERMANY,male,29119.19
2634,eva,garcia,eva.garcia@hotmail.com,1975,DE,female,40483.8
348,eva,davis,eva.davis@hotmail.com,1988,GERMANY,female,31400.59
1484,hugo,jones,hugo.jones@gmail.com,2001,ES,female,33114.05
1250,bob,miller,bob.miller@gmail.com,2024,ES,male,42744.18
739,charlie,jones,charlie.jones@yahoo.com,2016,ES,female,37589.48
4817,charlie,jones,charlie.jones@hotmail.com,1957,ES,female,16354.65
3886,eva,smith,eva.smith@gmail.com,2017,ES,male,34245.8
566,eva,williams,eva.williams..@yahoo.com,2003,ES,female,19845.07
1640,bob,davis,bob.davis@example.com,2021,FRANCE,male,35459.56
3063,diana,brown,diana.brown@example.com,2009,DE,male,30875.55
1380,hugo,johnson,hugo.johnson@yahoo.com,1953,FR,female,28678.63
3809,charlie,williams,charlie.williams@hotmail.com,2011,ES,female,-3791.9
29,charlie,davis,charlie.davis@gmail.com,1988,FRANCE,female,38284.5
2924,alice,davis,alice.davis@example.com,1943,FR,male,41204.71
193,alice,miller,alice.miller..@hotmail.com,2009,SPAIN,female,53443.33
4347,grace,smith,grace.smith@example.com,1977,FR,female,8964.46
3251,bob,garcia,bob.garcia@yahoo.com,2006,FR,male,26584.21
2473,charlie,brown,charlie.brown@hotmail.com,2024,GERMANY,female,29401.58
1978,frank,williams,frank.williams@gmail.com,1994,GERMANY,female,-12562.6
1081,charlie,garcia,charlie.garcia@example.com,2024,DE,female,44933.72
4499,charlie,johnson,charlie.johnson@hotmail.com,1966,ES,male,22080.09
1681,hugo,garcia,hugo.garcia@gmail.com,1967,FR,female,29701.9
2221,frank,johnson,frank.johnson..@example.com,1999,DE,female,22863.07
